notes,uuid,link,song_name,artist,maqam,type,electric,vintage
,63b34136-d7db-4f48-888e-86bb0e25ee86,https://www.youtube.com/watch?v=WpWZquE0e3Y,اجمل عزف عود سوف تبهرك روعة الاداء - منال ربيعWonderful playing on the Oud,علي عيسي  مع القطط aliessa and cats,Unknown,Unknown,no,no
,2be912c0-7510-40aa-87c5-5a3a9e7a8d8f,https://www.youtube.com/watch?v=k_icbZ8hBWA,عزف عود من مقام الحجاز,mohammad Beshtawi,Unknown,Unknown,no,no
,2f015572-b498-44dd-95b8-b14f1ae2fa32,https://www.youtube.com/watch?v=qNlOgHkqXLY,الأستاذ طلال مداح -  تقاسيم عود ساحرة وانبهار عبدالوهاب,الأستاذ طلال مداح,Unknown,Unknown,no,no
,bec781dc-cee1-4916-9b47-c34107b54b44,https://www.youtube.com/watch?v=cg721P4wSNw,#oud,Elyas Jafariyan,Unknown,Unknown,no,no
,adbb2eac-8f74-4ca4-806b-fe5d52ac1cce,https://www.youtube.com/watch?v=M_a1v_R6KGs,ارتجال عود مقام بيات - Oud solo Maqam Bayat,ارتجال عود مقام بيات,Unknown,Unknown,no,no
,91638641-4646-44ab-a68d-2052e955b194,https://www.youtube.com/watch?v=9KU8-PTQ1DE,تم البيع عود من فئه C فرسه متحركه يتحدث عن نفسه الله يهني الشاري صناعه محمود داغر,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,14d5d6a2-c2b9-4571-b3ad-4bda9f27a809,https://www.youtube.com/watch?v=6_Y8n-2Ss6M,عزف عود تقاسيم,بدر,Unknown,Unknown,no,no
,77d21dfa-59c5-487f-9dd6-62c10007232b,https://www.youtube.com/watch?v=Gi116l8dgDg,تقاسيم  -  عازف رومنسي,3azf Romnsy,Unknown,Unknown,no,no
,813d3b9c-b472-4bcc-b645-b7c0808fbfe4,https://www.youtube.com/watch?v=3x9CWFjMdLQ,تهبي يارياح الحياه دايما بما لا اشتهيه 💔 علي عود ذند قطعه واحد من ابتكار محمود داغر تسل a 636,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,e6dc4859-594f-4476-8c63-dcf53f870c5b,https://www.youtube.com/watch?v=ogsO4M4FWjA,تکنوازی عود شهرام غلامی در آواز افشاری | Oud Solo - Persian Music #shorts,Hafdang Records | هفدانگ موسیقی,Unknown,Persian,no,no
,e84bddb1-49c0-425a-97e2-80982e703a6e,https://www.youtube.com/watch?v=iIdiPjgSCdY,عزف فردي عود عبدالله سامي | solo oud Abdallah samy,ABDELKALEK MOHMED عبدالخالق محمد,Unknown,Unknown,no,no
,2067ef26-6057-49af-8255-cecb9c45eac9,https://www.youtube.com/watch?v=tzsRm5V1dfI,تقاسيم موزونة كرد ري,Oud with Rad,Unknown,Unknown,no,no
,dc05fb2c-ba95-4a65-b732-c1da09edfde6,https://www.youtube.com/watch?v=AtnUN4_DIJs,عود مريح للاعصاب علا البشاري Alla 1,khdawej,Unknown,Unknown,no,no
,b347c176-dd75-40d0-adbb-313f2ee1b502,https://www.youtube.com/watch?v=plQCVQ6LlUg,كتر من قربك 😍 عود,Majd Music 🎸,Unknown,Unknown,no,no
,288557eb-ffe5-4762-8709-4dc6e8a14308,https://www.youtube.com/watch?v=k02c6i7DIsc,Alla - Le Foundou,Eddar Darek,Unknown,Unknown,no,no
,7b8bd575-e871-4ac1-a33c-966d3759ed37,https://www.youtube.com/watch?v=Qbykq4jrqu4,هشام عصام - صولو عود حر | Hesham Essam - Oud Free Solo,Tafatifi,Unknown,Unknown,no,no
,df96b398-19bb-42c3-99ad-88c4e174b73d,https://www.youtube.com/watch?v=QkVUQZwevP4,"Bağlama, Oud, Taksim",DuoDuo Music | Ammar Melhem | Jawdat Shaabo,Unknown,Turkish,no,no
,7b01fc1d-85d5-4ab9-882f-8ea1570c7c8a,https://www.youtube.com/watch?v=ip4NFiglMLE,سيمون شاهين تقاسيم  راست - Simon Shaheen,Simon Shaheen,Unknown,Unknown,no,no
,dc6f1634-13b5-42aa-a98e-42fe9744b6b7,https://www.youtube.com/watch?v=3w0kJYvXyqY,شرقي,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,61247717-7edc-40be-a76b-abdd3fbc2092,https://www.youtube.com/watch?v=4EbRjvdZMf0,مين عذبك صولو عود men athebk solo Oud,Vito Core,Unknown,Unknown,no,no
,a3430fb4-aeb6-4171-9928-519771dafa22,https://www.youtube.com/watch?v=1wbTZtx5-0Q,Oud Solo Kurd,Bian Shama,Kurd,Unknown,no,no
,0631fc8c-5b8f-4311-b608-5b604068fdad,https://www.youtube.com/watch?v=Lv2iKtbRevY,عود حزين مقام نهاوند| تقاسيم عود #video #youtubeshorts #shorts #short #تعليم_عود #تقاسيم #viral,Oud1 Wood,Unknown,Unknown,no,no
,ae2c1196-2022-4633-bec1-b873ae704766,https://www.youtube.com/watch?v=XF2htCaKAE8,Amr Diab - Rag3een | عمرو دياب - راجعين (Oud) by Majd Khaddor,Majd Khaddor,Unknown,Unknown,no,no
,f7f8dba6-07bb-41ba-b48e-6ce0cfa67d15,https://www.youtube.com/watch?v=-wHobKJip9c,This is the Arabic Oud,Filip Holm,Unknown,Arabic,no,no
,2ba2dec5-b479-45d2-9481-7f0867853405,https://www.youtube.com/watch?v=hzARiMnN_vs,عود امريكي,SwTy_GeT-REKT,Unknown,Unknown,no,no
,fb1006ab-1d6c-4c98-8012-cb3036980458,https://www.youtube.com/watch?v=XRJ7toHY2aY,كلثومي,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,3b314814-2089-4c51-ba27-0423152448fa,https://www.youtube.com/watch?v=Vs-9euHjTi4,إحزروا المقام.   #عود #عزف_عود #بياتي #تقاسيم #تقاسيم_عود #راست #سيكاه #نهاوند #حجاز #عجم  #صبا #كرد,Christo Almawy | كريستو العلماوي,Unknown,Unknown,no,no
,989de373-4b90-4f25-98c7-c74c2fa11266,https://www.youtube.com/watch?v=_MUrKNFyxRQ,تقاسيم عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,c94f81e5-38d8-4405-bad0-983180b20b31,https://www.youtube.com/watch?v=Hlye8GQrC-o,تقاسيم عود على الراست,OUD.ACADEMY  أكاديمية العود,Unknown,Unknown,no,no
,ba7738eb-ccf2-4d61-af6a-78e0c78e99fb,https://www.youtube.com/watch?v=kJki1CaxYyU,عرف عود  على البال ، محمد سند البوعركي,Noor Albuarki,Unknown,Unknown,no,no
,0b9f6a8e-b3be-4320-b028-e8a988fda344,https://www.youtube.com/watch?v=_Rdapp8LQDI,تقاسيم رائعه عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,fe930714-d20f-4e2e-8336-3d5aa91d18c1,https://www.youtube.com/watch?v=0wN8_DpOECs,قسّم بيات,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,e4039c31-7863-4ea7-87d9-ae15374d8fe0,https://www.youtube.com/watch?v=dmtcQVnk9DM,فيروز - بنت الشلبية,Walid Salama,Unknown,Unknown,no,no
,a85f3fb1-bf49-440a-8a98-22687cdc46cf,https://www.youtube.com/watch?v=_h09x8HdMlA,أجمل عزف عود ممكن تسمعه,محمد الزغبي_Mohamed Al Zoghbi,Unknown,Unknown,no,no
,ec4b950e-a931-40fd-bb80-b7d1005fbb2a,https://www.youtube.com/watch?v=q2Xjie62WbQ,عود من فئه (C) يتكلم بدفئ صوته وعذوبته من صناعه (محمود داغر) .. سماعا طيبا للجميع,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,b73e53a7-184a-4016-a189-e65a5d2ffe51,https://www.youtube.com/watch?v=UgH0O3KHlP8,الليل ياليلى عزف عود,Kutaibeh ismail,Unknown,Unknown,no,no
,b08e6b8d-fd7a-4e79-8f91-5203e3afadeb,https://www.youtube.com/watch?v=itIAHW7HiW4,عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,528fc4a7-bf03-47dc-9525-71a5b33f5271,https://www.youtube.com/watch?v=JtXdocA2Q68,تعلم مقام البيات على العود#shorts,سحر العود,Unknown,Unknown,no,no
,bf84dc99-1722-4d19-991d-c93f51552602,https://www.youtube.com/watch?v=UUgTmUsWTVM,تعليم#music #الامارات #اكسبلور #مقام #عود #takasim #solo # أوتار#دبي,World in oud,Unknown,Unknown,no,no
,18192417-88a9-4f85-bb9c-d08626155616,https://www.youtube.com/watch?v=LCeh9GlVpgg,تقاسيم بريشة أ/ هشام عصام علي عود صدف عاروسيك من صناعة محمود داغر تسلسل A601,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,edda6241-71c0-49cd-954c-b95bf6480010,https://www.youtube.com/watch?v=yyWpoNzXkOY,Yildrim Oud Solo - عود يلدرم,Yildrim Oud Solo,Unknown,Unknown,no,no
,9f0c3a89-54f4-4bc1-af77-65d2f9449e22,https://www.youtube.com/watch?v=sy6BuHPOaDw,اجمل تقاسيم عود حزين,Awtar Makam,Unknown,Unknown,no,no
,94fe881d-3c36-49d6-9dbb-7441b790eccf,https://www.youtube.com/watch?v=ehqwQqfRGoo,C# Nahwand Oud solo,Bian Shama,Unknown,Unknown,no,no
,16d1e097-56f3-4749-b44b-567fbd94a355,https://www.youtube.com/watch?v=6GPk32TEPJo,تقاسيم بياتي,عاشق العود,Unknown,Unknown,no,no
,77295863-a80c-44b6-ac1a-4358e7c6c805,https://www.youtube.com/watch?v=l0fMDLRGeuM,تقاسيم عود تركي - هشام عرّيش @hishamerrish  #عود #تقاسيم #تركيا #موسيقا,تقاسيم عود تركي,Unknown,Unknown,no,no
,ac10b1ab-b61a-4f83-b34e-27ba852ce90e,https://www.youtube.com/watch?v=G5-x9umQHo4,تقاسيم بيات 🎶,Safaa Aldeen,Unknown,Unknown,no,no
,a9ee22c2-ff90-4bfc-889b-c02820e4a959,https://www.youtube.com/watch?v=GpyCkshb6Ro,#shorts #solo #oud instrument,Oud Instrument,Unknown,Unknown,no,no
,098bf171-f6a2-40e7-8076-5ba170c4069b,https://www.youtube.com/watch?v=n47kCn3PUGE,تقاسيم بياتي-عود اباظة عزوز-761,سلطان القرشي,Unknown,Unknown,no,no
,197aae0a-ef97-4d24-9340-c1800ff94471,https://www.youtube.com/watch?v=43HZ4be46d4,تقاسيم حزين,M B,Unknown,Unknown,no,no
,7109cb16-9ea3-46b9-9af1-104d23c21f4b,https://www.youtube.com/watch?v=6pINfGbsfjE,Oud Solo D# Minor - ارتجال على عود فرس متحرك,Oud Solo D# Minor,Unknown,Unknown,no,no
,7d4c575f-1b4b-496d-84d6-d4d0ae2d41b9,https://www.youtube.com/watch?v=V7o3cGwfTRQ,وديع الصافي قدك المياس بصوتي عزف عود عبد الله هديب,Badr Abdraboh,Unknown,Unknown,no,no
,45e84d24-46ec-42cc-8882-e66f12aaeaf6,https://www.youtube.com/watch?v=aMpR_GxcYAU,Trying Style risyah Oud #short #shorts #youtubeshorts #video #oud #عود #عزف,Eka Wahyu,Unknown,Unknown,no,no
,42b7627e-10a0-4363-92ab-18d0ed62096e,https://www.youtube.com/watch?v=34G0TSAwQJw,عزف عود يبحث عنه الجميع    #عزف_عود #عود #oud #حالات_واتس_فيس #عود_حزين #عود_عراقي,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,05ceaf35-e2ec-44f2-b25e-634ca1a46f9f,https://www.youtube.com/watch?v=v7qjIVV5b8o,محمد سالاری عود,Mohamad Salari,Unknown,Unknown,no,no
,4ce4f1d8-fd07-46e4-8984-76535bcf1753,https://www.youtube.com/watch?v=8eGYMgylKmQ,تقاسيم بيات عود,Majd Music 🎸,Unknown,Unknown,no,no
,c3a21218-74db-4ed6-b368-7cf3da00a828,https://www.youtube.com/watch?v=Q_H7xxiIB88,عودي -Solo Oud #shorts #video #youtubeshorts #تقاسيم #short #videos #تعليم_عود #عود,Oud1 Wood,Unknown,Unknown,no,no
,f10a3dcc-30af-4331-a69d-5bb3164b9114,https://www.youtube.com/watch?v=Um1vtcxhi0w,New Sylent-oud Classic Pro custom - international shipping,New Sylent-oud Classic Pro custom,Unknown,Unknown,no,yes
,3e02a253-a7db-4886-91f8-16a9a4ce24b8,https://www.youtube.com/watch?v=GUq-CgN0REg,Hery Taqsim Oud تقاسيم عود,Hery Oud,Unknown,Arabic,no,no
,ae36a5a1-1313-4e0d-b643-ad1e964a508e,https://www.youtube.com/watch?v=UMhmdpSTfUc,Taqasim Kurd #shorts #taqasim #oud #تقاسيم #youtubeshorts #tutorial,Oud1 Wood,Kurd,Unknown,no,no
,281839d1-fa11-4a54-a234-e63130190071,https://www.youtube.com/watch?v=cjoOxlEu9gI,تعليم عزف سلّم مقام &quot; نوا أثر &quot; على العود #تعليم_عود #عزف #عزف_عود #موسيقى #oud #music,Christo Almawy | كريستو العلماوي,Unknown,Unknown,no,no
,f7b9c5cb-aead-43ba-854c-288d54e8901a,https://www.youtube.com/watch?v=9XYJURZyvCw,Floating Bridge Oud | عود فرس متحرك |  Fadi Matta,Fadi Matta Oud Maker,Unknown,Unknown,no,no
,8174fa4b-0028-4173-bbe1-4a575945d0be,https://www.youtube.com/watch?v=TpisG2VrQgA,الموسيقار العراقي منير بشير - عزف منفرد على العود Munir Bashir iraq music,Munir Bashir,Unknown,Unknown,no,no
,2e805812-660e-40d0-9e0c-9720d9f29a60,https://www.youtube.com/watch?v=6FlrS_3wXkM,Sylent oud Flatback - Electric oud handcrafted - for sale عود كهربائي,Sylent oud Flatback,Unknown,Unknown,yes,no
,a5e1bf53-ac20-49f9-87f4-ae7df9f3b78a,https://www.youtube.com/watch?v=JVHDKmYqp9w,فرداش,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,49f200e9-2b15-4af3-a5e6-08e062749a33,https://www.youtube.com/watch?v=F4RESibOB1M,فريد الأطرش - تقاسيم استديو الكويت 🎧🔊 Farid El Atrache Studio Oud Taqsim from Kuwait  🎧🔊 Remastered,Farid HQ فريد,Unknown,Arabic,no,no
,a3ed493e-ae63-42d7-b0e5-4e6d9e95a610,https://www.youtube.com/watch?v=7TjfW_CJ384,تقليدي,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,97151f1b-918c-4e31-ad8d-773b7c4cf117,https://www.youtube.com/watch?v=sHJg83e3Zxw,Taqsim bayati  ~ Oud solo ~ / تقسيم بياتي,Dragon Music 今井龍一（民族楽器ウード）,Bayati,Arabic,no,no
,2f9e7027-856e-491c-bfcc-ed37d35c3fd6,https://www.youtube.com/watch?v=J6xMs7eup2I,#music  #oud  #onlineclasses  #iran  #instrumental #عود  #موسیقی  #موسیقی_ایرانی  #زن_زندگی_آزادی,Hamid Khansari,Unknown,Unknown,no,no
,fe718b8f-7846-49bd-b630-3743d2463ef0,https://www.youtube.com/watch?v=zL0h1L9ooA8,مواهب أهوازية-موسيقة -أهوازية -عزف-عود,حسين فرج الله -Anthropology-ahwaz,Unknown,Unknown,no,no
,a818a2ab-58e6-44c0-a63d-a7e2b847e953,https://www.youtube.com/watch?v=LU8FK7JEP2E,تقسيم عود مقامات عراقية ماجد كلدانOud Solo iraqi maqam Maged Kildan  Germany #oud #baghdad #impro,KILDAN,Unknown,Unknown,no,no
,9dadfafd-4474-426a-887a-53edfe067619,https://www.youtube.com/watch?v=uiaAdv6zFc4,عزف عود اغنية غريد الشاطي بتروحلك مشوار,Salman M.d,Unknown,Unknown,no,no
,6ba09670-3a27-44ec-abb9-a8d92620502c,https://www.youtube.com/watch?v=qFjqa8YoHGY,عبادي الجوهر - عزف عود  | Abadi Al Johar - Solo Oud,Abadi Aljohar l عبادى الجوهر,Unknown,Unknown,no,no
,a0d76e6a-23ef-4288-8df6-d3844144c71b,https://www.youtube.com/watch?v=OC6hj7oBouo,تقاسيم عزف يمني لحجي فيصليات من عجبة العزف يعمل اشتراك,تصاميم ابن 🇾🇪 ADEN,Unknown,Unknown,no,no
,24273b16-60d8-4789-8fab-3f622a069322,https://www.youtube.com/watch?v=UreDQ4LdgHs,16 September - Solo Oud,Ali Z Hasan,Unknown,Unknown,no,no
,46ecefbf-e0bd-4cd6-b3dd-61d2d1c7fb4c,https://www.youtube.com/watch?v=RU-_TA8c3EI,عجم,Oud ringtone | نغمة عود,Unknown,Unknown,no,no
,81dbdf65-c059-4d18-9530-388031db2278,https://www.youtube.com/watch?v=HjrU6YD0LoI,محسود على عودك عمرو دياب,Oud with Rad,Unknown,Unknown,no,no
,6a41b1be-9290-4e62-9065-af81f0a02b29,https://www.youtube.com/watch?v=1YD5ZDW61BI,jiger samir oud تقسيم بيات ساز,jiger samir,Unknown,Unknown,no,no
,a364f2e7-0759-4b52-85f9-53a2952c90ca,https://www.youtube.com/watch?v=gDX0CoZ2RP0,تقاسيم عود #فريد_الأطرش #طرب,malek almalki,Unknown,Unknown,no,no
,ae1143f8-bb1e-400c-a527-9bc0d23eec98,https://www.youtube.com/watch?v=6V9PBT7nEUg,تقاسيم سيكاه,ديوان العود Diwan Al-Oud,Unknown,Unknown,no,no
,9b17408d-6a95-45e0-80e9-b40a4da8a699,https://www.youtube.com/watch?v=8ab_1pBOIh4,عود عمر القور | مهباش اكرم خلف #music #instagram #jordan #artist #oud #art #mood #youtube #art,Omar Algour | عمر القور,Unknown,Unknown,no,no
,97d1d930-cbe6-41a8-8d18-db753161c8c4,https://www.youtube.com/watch?v=_bDcuCf-YIU,اغنية زاي الهوى على العود ( عبدالحليم حافظ ),Oud player In uae 🇦🇪,Unknown,Unknown,no,no
,06a8ec21-c812-476e-936b-2497b1cd1820,https://www.youtube.com/watch?v=5AFbMd03bgw,تقاسيم على العود,jokr09,Unknown,Unknown,no,no
,09c76074-d2ea-4b8d-a584-55b1a191a8d5,https://www.youtube.com/watch?v=0uYo8SY7Fr8,عبدالله الجبر - تقاسيم عود ١٩,عبدالله الجبر,Unknown,Unknown,no,no
,ab1fbcf9-767e-4814-9ee3-3cd9d675bd43,https://www.youtube.com/watch?v=pCeD0fzNQr0,تقاسيم عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,c4daee85-3306-4c9b-ab2a-34b5ac97a2aa,https://www.youtube.com/watch?v=jkSyPXKTmnE,Oud playing…,عبدالعزيز المهنا,Unknown,Unknown,no,no
,7e1dfba8-cf0a-4a74-8104-ed187841722f,https://www.youtube.com/watch?v=5UiSPO-QPvk,تعلّم مقام بيّات الشوري باقل من دقيقة #عود #طرب #موسيقى #مقامات,Toufic Hatem - توفيق حاتم,Unknown,Unknown,no,no
,dbc35ba3-e538-4c99-ba43-8286561315b7,https://www.youtube.com/watch?v=WyJzQeH2FdA,"Taqsim Oud,  Evening Training",Hawaiian Guitar Crossroads,Unknown,Arabic,no,no
,74d33f0f-2a17-4981-a1e0-4ff8d0938e3a,https://www.youtube.com/watch?v=7wymwca2pS0,#arab_music #cover #dubai#nay #relaxingmusic #تقاسيم #syrian #عزف#عود#تقاسيم #تمارين #سوريا#الإمارات,Hanna Nahhas - حنا نحاس,Unknown,Unknown,no,no
,80debd02-5e60-4475-ae93-e220184abfef,https://www.youtube.com/watch?v=_xZ8aFQLTJo,#موسيقى #عود #احمد #عمر #music #oud,AD - Music أحمد عمر,Unknown,Unknown,no,no
,30bf6579-b587-456c-9dd1-f7eb4a2483ed,https://www.youtube.com/watch?v=7_99M_tohFg,سمير للآلات الموسيقية عود للبيع حسابنا بالانستقرام samirstores التفاصيل 👇,samirstores سمير للالات الموسيقية,Unknown,Unknown,no,no
,47312ae6-d83f-413d-8f29-1b17413884f8,https://www.youtube.com/watch?v=XvWpGP6NGZ0,تقاسيم كرد عود,mohammad Beshtawi,Unknown,Unknown,no,no
,003d2873-01ad-4d68-990d-655283cb4b5c,https://www.youtube.com/watch?v=stajmw6FwXE,تجربه صوت عود kontakt vst Turkish Oud,Mouhamad Eyadat,Unknown,Turkish,no,no
,8d93bae8-7d17-45fa-9cea-c63ff9e28766,https://www.youtube.com/watch?v=_3qV37h2Buo,تقاسيم عود.  رائد,samohossamo,Unknown,Unknown,no,no
,8b5553b4-f366-4102-b68f-956847b23f01,https://www.youtube.com/watch?v=Lhb2AfHeb20,تقاسيم مقام البياتي | عود مصري,Abd Elrahmen Samir | عبدالرحمن سمير,Unknown,Unknown,no,no
,967bb240-6f2f-407e-8edb-73930e013dd9,https://www.youtube.com/watch?v=V9R1Ok6vc5c,Mon amour Oud cover,Ayman Mostafa,Unknown,Unknown,no,no
,660dde17-2335-42b9-a4be-6f3a77b70e85,https://www.youtube.com/watch?v=31dUiZ6xfGE,تقاسيم مقام العجم,TaRek KaMal | Mr:OUD,Unknown,Unknown,no,no
,1f0bc87c-50c4-41d4-b134-1a730d077f49,https://www.youtube.com/watch?v=ZoUgi0KUgzY,تقاسيم عود الفارابي,Hamza Guitar,Unknown,Unknown,no,no
,cd2d4c7b-33d4-4921-8bec-2969934a1e99,https://www.youtube.com/watch?v=ZCnDmgAw3ao,تقاسيم عود,Naser •,Unknown,Unknown,no,no
,c7192269-3053-4416-b225-d924249351be,https://www.youtube.com/watch?v=0EDY_kHklII,Oud Music! #music #oud #doha #restaurant #qatar,Muzamal Altaf,Unknown,Unknown,no,no
,c10df4dc-c902-4634-abed-ef50899fcaa1,https://www.youtube.com/watch?v=-w72Jr-bzWE,Oud solo with darbuka  عزف عود مع ايقاع مقسوم,Michael Fares,Unknown,Unknown,no,no
,d0697169-501e-41d5-a59b-69265f98d4c3,https://www.youtube.com/watch?v=rhBJwj1kW3A,٨ أغسطس ٢٠٢٢,azzan_x,Unknown,Unknown,no,no
,7e5e2b22-9662-40dd-8c80-7e5d8856f4c9,https://www.youtube.com/watch?v=L4k21G1gwEA,عود  oud player,mansour aryanpour,Unknown,Unknown,no,no
,ac5ce4e7-54ec-489c-8bcf-14a24e5c7688,https://www.youtube.com/watch?v=tOOqzrX9lYw,كواليس تسجيل عود - بسام المعشري,كواليس تسجيل عود,Unknown,Unknown,no,no
,6e2ac16c-ed1a-47db-82b9-b0063027925d,https://www.youtube.com/watch?v=gw5JP6ozUUI,عود صدك تستحقون اشتركوا 😬😅💖,المصمم حمودي am,Unknown,Unknown,no,no
,d6b7f8ff-2129-473a-9ae9-814aea4cb3c7,https://www.youtube.com/watch?v=m8_xq1FqUbo,تقاسيم عود ( بياتي ) في كراون بلازا هوتيل rehearsal in crown plaza,Oud player In uae 🇦🇪,Unknown,Unknown,no,no
,b05490fd-7ab4-47f2-bf79-21a1037fdff0,https://www.youtube.com/watch?v=GafJX0J1iwo,عزف عود وغيتار #oud #guitar #oud_music #oud_music #lebanon #arabic #فيروز #aghani #georgewassouf #1k,RounZ_OUD,Unknown,Arabic,no,no
,aaa4b5d5-ef24-4eef-8ca8-b0d129fb6f31,https://www.youtube.com/watch?v=qD5nrMSuxqw,محاولة,Abdulrhman Alabsi,Unknown,Unknown,no,no
,3d160d06-621d-460b-b8a2-e15f54650421,https://www.youtube.com/watch?v=96b-8F1dxFw,تم البيع بداخل معرضكم المتواضع عود من فئه D تسلسل D 20 الفئه الاقتصاديه الاسعار خياليه,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,a195d6c5-c5f3-48cc-bb73-39ed4de6d1b3,https://www.youtube.com/watch?v=7z0dhJHtGqk,Generalekî tirsonek - Ciwan Haco - Oud جوان حاجو-عود #ciwanhaco #kurdish #music #oud #oud_instrument,HeminOud,Kurd,Unknown,no,no
,8f51744e-e94e-48fb-b340-589619709324,https://www.youtube.com/watch?v=dLPBFR7lJx8,تجربة عود ليث فؤاد جهاد - أغنية يا مسافر وحدك للموسيقار محمد عبدالوهاب,تجربة عود ليث فؤاد جهاد,Unknown,Unknown,no,no
,68c09382-73cf-4c69-8bf4-008143983894,https://www.youtube.com/watch?v=JP4A5NgG-bk,تم الوصول حديثا لمتجر نجوم العين عود من فئه C صناعه محمود داغر,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,f2155e71-af69-4066-8e39-dfefd1ac7eb4,https://www.youtube.com/watch?v=VwbcZwRDOwE,نسم علينا الهوى- عزف عود,خالد العباسي,Unknown,Unknown,no,no
,a8079bea-b000-4970-8362-cbbb86fbcdd9,https://www.youtube.com/watch?v=-dyn8XOOTsA,Oud,Noha Sayedalahl,Unknown,Unknown,no,no
,f1c6bc17-108a-42c6-bd84-29b03d02d4cd,https://www.youtube.com/watch?v=XpaUYzdV2ng,Oud Solo  - منير بشير عزف منفرد,MUNIRBASHIR,Unknown,Unknown,no,no
,467e9211-42fb-47b8-ac5a-1d3a27e49af2,https://www.youtube.com/watch?v=ctOf-W0emx4,TAQSIM GITAR OUD UNTUK PEMULA BY UST DEDE (PURWAKARTA),UST DEDE (PURWAKARTA),Unknown,Arabic,no,no
,003a9522-8dba-4b6f-966d-a25534f3934f,https://www.youtube.com/watch?v=l00X1HxihBM,العراب / عود  يوسف عباس ( god father /Oud Yousif 3bas ),Taher BaLaGaN,Unknown,Unknown,no,no
,6aab73c0-4193-4f14-b6b5-1444e4f5886b,https://www.youtube.com/watch?v=xtlxW7SuGfM,matapoor oud - Khalil Abdullah صدای عود متاع پور -,matapoor_com,Unknown,Unknown,no,no
,48ad2d5a-c3e1-4eec-baf1-c7475814b668,https://www.youtube.com/watch?v=Xek6sRXewUw,oud riff #music #riff #oud #shorts,Thomas Passas,Unknown,Unknown,no,no
,b1e93851-72a8-428f-942c-76363845e540,https://www.youtube.com/watch?v=EwPuZA5lpUI,Oud Solo  70s - منير بشير عزف منفرد,Oud Solo  70s,Unknown,Unknown,no,no
,2156b9c0-d777-4664-b61d-3706f3f0bc57,https://www.youtube.com/watch?v=1yMlckIURr0,Californian with a Sylent-oud عود عربي,Electric oud maker,Unknown,Arabic,no,no
,66f3ceb8-e87d-45ac-860b-cc8c934a1aa8,https://www.youtube.com/watch?v=OmSDCqByYAo,عزف عود - رمضان في أبو ظبي | حنا سلوم (Expressive Oud Taqsim - Ramadan in Abu Dhabi | Hanna Salloum),Hanna Salloum - حنّا سلّوم,Unknown,Arabic,no,no
,3b00df82-b3e1-47a7-bc88-3a2a7ee80493,https://www.youtube.com/watch?v=h0fDX5gOPRc,Maqam Nahwand مقام النهاوند - from the TV show &quot;Playing Solo&quot; - عزف منفرد,Maqam Nahwand مقام النهاوند,Unknown,Unknown,no,no
,73f74167-ccb1-456a-a469-7ce79cbc2f89,https://www.youtube.com/watch?v=kpxiRKkTYBY,Riksha solo #oud #greece #turkey,ברק יקותיאל,Unknown,Unknown,no,no
,2049f397-9c55-4886-b10e-fe2f4c98c1b2,https://www.youtube.com/watch?v=c5I3GQZ0jxo,تقاسيم بيات,OUD.ACADEMY  أكاديمية العود,Unknown,Unknown,no,no
,e85d5762-e34e-45b4-90b2-35395f32841d,https://www.youtube.com/watch?v=u_oOht0y3zU,Memories-Maroon 5 | Oud Cover | Oriental twist #maroon5memories #maroon5 #memories #adamlevine #oud,Mostafa Kamar ElZaman - قمر الزمان,Unknown,Unknown,no,no
,892b2a1f-99c7-4887-8339-9e546430e6dc,https://www.youtube.com/watch?v=PCv1rd9Xcsc,Oud moon - short Taksim,Electric oud maker,Unknown,Turkish,no,no
,02c043a2-026c-4dbe-b4d7-0bb50ae986fc,https://www.youtube.com/watch?v=SvwfBjU254M,practicing Um Kulthoum song with my  student #oud #riq #frankfurt #عود #oriental,Oud Frankfurt,Unknown,Unknown,no,no
,531d83b7-595f-4862-bf8d-deda6da86e65,https://www.youtube.com/watch?v=RbMOXWUy3gQ,عزف عود حجاز 🎼,mohammad Beshtawi,Unknown,Unknown,no,no
